product_id,candidate_url,last_status,failure_reason,error_message,attempt_count,last_source_url,last_resolved_url,scraped_at
100111,https://www.glamira.bg/glamira-earring-pouya.html?fbclid=IwAR1dH9HcEJNzqPo-Lm9IF4X_kjbai7MzobzJZlEDSG4eQrMi1LogOl-UnhM,not_found_in_configured_stores,not_found_in_configured_stores,,12,https://www.glamira.bg/glamira-earring-pouya.html?fbclid=IwAR1dH9HcEJNzqPo-Lm9IF4X_kjbai7MzobzJZlEDSG4eQrMi1LogOl-UnhM,,2026-06-14T06:58:28.699114+00:00
100185,https://www.glamira.it/adore-garden-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red_white-375,not_found_in_configured_stores,not_found_in_configured_stores,,11,https://www.glamira.it/adore-garden-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red_white-375,,2026-06-14T07:00:24.228315+00:00
100186,https://www.glamira.ca/fr/bague-pour-hommes-adore-garden-5-mm.html?gclid=EAIaIQobChMIrpvH1v626QIVCY6zCh3KlAdIEAQYBiABEgLiyvD_BwE&alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,,11,https://www.glamira.ca/fr/bague-pour-hommes-adore-garden-5-mm.html?gclid=EAIaIQobChMIrpvH1v626QIVCY6zCh3KlAdIEAQYBiABEgLiyvD_BwE&alloy=white_yellow-585,,2026-06-14T07:00:24.251087+00:00
100187,https://www.glamira.de/damenring-adore-garden-5-mm.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&stone=diamond-Zirconia&alloy=white-silber,not_found_in_configured_stores,not_found_in_configured_stores,,11,https://www.glamira.de/damenring-adore-garden-5-mm.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&stone=diamond-Zirconia&alloy=white-silber,,2026-06-14T07:00:24.640731+00:00
100238,https://www.glamira.de/damenring-fantastic-ribbon-5-mm.html?alloy=white_red-375,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Read timed out. (read timeout=10)",11,https://www.glamira.de/damenring-fantastic-ribbon-5-mm.html?alloy=white_red-375,,2026-06-14T07:00:59.686261+00:00
100239,https://www.glamira.de/fantastic-ribbon-6-mm.html?alloy=red_white-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Read timed out. (read timeout=10)",11,https://www.glamira.de/fantastic-ribbon-6-mm.html?alloy=red_white-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:00:59.935478+00:00
100262,https://www.glamira.com/womens-ring-sensual-night-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=viewall&alloy=yellow_white-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100262 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.com/womens-ring-sensual-night-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=viewall&alloy=yellow_white-585,,2026-06-14T07:01:42.374909+00:00
100264,https://www.glamira.ca/men-s-ring-sensual-night-10-mm.html?alloy=yellow_white-750&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100264 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.ca/men-s-ring-sensual-night-10-mm.html?alloy=yellow_white-750&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:02:01.970272+00:00
100265,https://www.glamira.hr/zenski-prsteni-sensual-night-10-mm.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.hr', port=443): Max retries exceeded with url: /catalog/product/view/id/100265 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.hr', port=443): Failed to resolve 'www.glamira.hr' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.hr/zenski-prsteni-sensual-night-10-mm.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:02:02.023269+00:00
100266,https://www.glamira.nl/splendid-iwy-4-mm.html?alloy=white-750&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.nl', port=443): Max retries exceeded with url: /catalog/product/view/id/100266 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.nl', port=443): Failed to resolve 'www.glamira.nl' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.nl/splendid-iwy-4-mm.html?alloy=white-750&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.614257+00:00
100267,https://www.glamira.de/herrenring-splendid-iwy-4-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100267 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.de/herrenring-splendid-iwy-4-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.636849+00:00
100268,https://www.glamira.es/anillo-de-mujer-splendid-iwy-4-mm.html?stone=diamond-Zirconia&alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.es', port=443): Max retries exceeded with url: /catalog/product/view/id/100268 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.es', port=443): Failed to resolve 'www.glamira.es' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.es/anillo-de-mujer-splendid-iwy-4-mm.html?stone=diamond-Zirconia&alloy=white_yellow-585,,2026-06-14T07:03:22.648472+00:00
100269,https://www.glamira.de/splendid-iwy-5-mm.html?alloy=white_red-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100269 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.de/splendid-iwy-5-mm.html?alloy=white_red-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.689427+00:00
100270,https://www.glamira.sg/men-s-ring-splendid-iwy-5-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0Jlpb3shTr0PvvmiNWBdJXw2nz7IjD2nqyA25MfsaWdHHTZ5xS1rJGG58&alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.sg', port=443): Max retries exceeded with url: /catalog/product/view/id/100270 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.sg', port=443): Failed to resolve 'www.glamira.sg' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.sg/men-s-ring-splendid-iwy-5-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0Jlpb3shTr0PvvmiNWBdJXw2nz7IjD2nqyA25MfsaWdHHTZ5xS1rJGG58&alloy=white_yellow-585,,2026-06-14T07:03:22.692827+00:00
100271,https://www.glamira.com/glamira-ring-balconi.html,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100271 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.com/glamira-ring-balconi.html,,2026-06-14T07:03:22.693191+00:00
100272,https://www.glamira.com.au/womens-ring-splendid-iwy-5-mm.html?alloy=white_yellow-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100272 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.com.au/womens-ring-splendid-iwy-5-mm.html?alloy=white_yellow-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.718332+00:00
100273,https://www.glamira.si/splendid-iwy-6-mm.html?alloy=white-platin&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.si', port=443): Max retries exceeded with url: /catalog/product/view/id/100273 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.si', port=443): Failed to resolve 'www.glamira.si' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.si/splendid-iwy-6-mm.html?alloy=white-platin&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.729146+00:00
100274,https://www.glamira.ca/men-s-ring-splendid-iwy-6-mm.html?alloy=white-platin&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100274 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.ca/men-s-ring-splendid-iwy-6-mm.html?alloy=white-platin&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.732993+00:00
100275,https://www.glamira.cl/anillo-de-mujer-splendid-iwy-6-mm.html?stone=none&alloy=yellow_white-platin_585&gclid=CjwKCAjwztL2BRATEiwAvnALcorFyLYj4eYi6Ik7STnKMS5iKK2zX29Tm_vrvJ9DlymiOYq__5lDPhoCEWsQAvD_BwE,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.cl', port=443): Max retries exceeded with url: /catalog/product/view/id/100275 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.cl', port=443): Failed to resolve 'www.glamira.cl' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.cl/anillo-de-mujer-splendid-iwy-6-mm.html?stone=none&alloy=yellow_white-platin_585&gclid=CjwKCAjwztL2BRATEiwAvnALcorFyLYj4eYi6Ik7STnKMS5iKK2zX29Tm_vrvJ9DlymiOYq__5lDPhoCEWsQAvD_BwE,,2026-06-14T07:03:22.767217+00:00
100276,https://www.glamira.com.ar/splendid-iwy-8-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white_red-750,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.ar', port=443): Max retries exceeded with url: /catalog/product/view/id/100276 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.ar', port=443): Failed to resolve 'www.glamira.com.ar' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.ar/splendid-iwy-8-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white_red-750,,2026-06-14T07:03:22.782459+00:00
100277,https://www.glamira.co.uk/men-s-ring-splendid-iwy-8-mm.html?alloy=white-silber,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100277 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.co.uk/men-s-ring-splendid-iwy-8-mm.html?alloy=white-silber,,2026-06-14T07:03:22.783330+00:00
100278,https://www.glamira.ro/inele-pentru-femei-splendid-iwy-8-mm.html?alloy=white-platin&stone=diamond-Brillant,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.ro', port=443): Max retries exceeded with url: /catalog/product/view/id/100278 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.ro', port=443): Failed to resolve 'www.glamira.ro' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.ro/inele-pentru-femei-splendid-iwy-8-mm.html?alloy=white-platin&stone=diamond-Brillant,,2026-06-14T07:03:22.806857+00:00
100279,https://www.glamira.ch/it/splendid-iwy-10-mm.html?alloy=red_white-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.ch', port=443): Max retries exceeded with url: /catalog/product/view/id/100279 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.ch', port=443): Failed to resolve 'www.glamira.ch' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.ch/it/splendid-iwy-10-mm.html?alloy=red_white-585,,2026-06-14T07:03:22.814123+00:00
100280,https://www.glamira.co.uk/men-s-ring-splendid-iwy-10-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-silber,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100280 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.co.uk/men-s-ring-splendid-iwy-10-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-silber,,2026-06-14T07:03:22.814549+00:00
100281,https://www.glamira.de/damenring-splendid-iwy-10-mm.html?utm_campaign=webconversion&fbclid=IwAR25SrXFP3wib6jabwwHuA-N_39u3kcX_LjNt_xs1uoC5XEDj0_x0Y0Am4I&alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100281 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.de/damenring-splendid-iwy-10-mm.html?utm_campaign=webconversion&fbclid=IwAR25SrXFP3wib6jabwwHuA-N_39u3kcX_LjNt_xs1uoC5XEDj0_x0Y0Am4I&alloy=white_yellow-585,,2026-06-14T07:03:22.837438+00:00
100282,https://www.glamira.nl/splendid-rose-4-mm.html?alloy=white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.nl', port=443): Max retries exceeded with url: /catalog/product/view/id/100282 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.nl', port=443): Failed to resolve 'www.glamira.nl' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.nl/splendid-rose-4-mm.html?alloy=white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.839793+00:00
100283,https://www.glamira.com.tr/erkek-yuzuk-splendid-rose-4-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.tr', port=443): Max retries exceeded with url: /catalog/product/view/id/100283 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.tr', port=443): Failed to resolve 'www.glamira.com.tr' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.tr/erkek-yuzuk-splendid-rose-4-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.844896+00:00
100284,https://www.glamira.co.uk/womens-ring-splendid-rose-4-mm.html?alloy=red_white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100284 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.co.uk/womens-ring-splendid-rose-4-mm.html?alloy=red_white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.864243+00:00
100285,https://www.glamira.ch/fr/splendid-rose-5-mm.html?alloy=white_red-375&gclid=CjwKCAjw1v_0BRAkEiwALFkj5vy3RgGZZpbIMa9Fh9SlkhpGssvZGA0sCAMX502JVyJpORIfVz8rFRoCTNcQAvD_BwE,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.ch', port=443): Max retries exceeded with url: /catalog/product/view/id/100285 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.ch', port=443): Failed to resolve 'www.glamira.ch' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.ch/fr/splendid-rose-5-mm.html?alloy=white_red-375&gclid=CjwKCAjw1v_0BRAkEiwALFkj5vy3RgGZZpbIMa9Fh9SlkhpGssvZGA0sCAMX502JVyJpORIfVz8rFRoCTNcQAvD_BwE,,2026-06-14T07:03:22.869815+00:00
100286,https://www.glamira.com.co/anillo-de-hombre-splendid-rose-5-mm.html?alloy=red_white-585&stone=diamond-Brillant,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.co', port=443): Max retries exceeded with url: /catalog/product/view/id/100286 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.co', port=443): Failed to resolve 'www.glamira.com.co' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.co/anillo-de-hombre-splendid-rose-5-mm.html?alloy=red_white-585&stone=diamond-Brillant,,2026-06-14T07:03:22.874907+00:00
100287,https://www.glamira.com/es/anillo-de-mujer-splendid-rose-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow_white-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100287 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.com/es/anillo-de-mujer-splendid-rose-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow_white-585,,2026-06-14T07:03:22.895216+00:00
100288,https://www.glamira.cz/splendid-rose-6-mm.html?alloy=red-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.cz', port=443): Max retries exceeded with url: /catalog/product/view/id/100288 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.cz', port=443): Failed to resolve 'www.glamira.cz' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.cz/splendid-rose-6-mm.html?alloy=red-585,,2026-06-14T07:03:22.902856+00:00
100289,https://www.glamira.co.uk/men-s-ring-splendid-rose-6-mm.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100289 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.co.uk/men-s-ring-splendid-rose-6-mm.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:22.907566+00:00
100290,https://www.glamira.com.ph/womens-ring-splendid-rose-6-mm.html?stone=none&alloy=white_red-585&gclid=CjwKCAjwiMj2BRBFEiwAYfTbCpKxTvTotj4JzeM7VXBxe4fGCYOPz3NSIcQDIfji1vpmJOr1oeYVzhoCIH0QAvD_BwE,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.ph', port=443): Max retries exceeded with url: /catalog/product/view/id/100290 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.ph', port=443): Failed to resolve 'www.glamira.com.ph' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.ph/womens-ring-splendid-rose-6-mm.html?stone=none&alloy=white_red-585&gclid=CjwKCAjwiMj2BRBFEiwAYfTbCpKxTvTotj4JzeM7VXBxe4fGCYOPz3NSIcQDIfji1vpmJOr1oeYVzhoCIH0QAvD_BwE,,2026-06-14T07:03:22.926958+00:00
100291,https://www.glamira.com.pe/splendid-rose-8-mm.html?stone=diamond-Brillant&alloy=yellow_white-platin_750&gclid=EAIaIQobChMI9OPC_pDP6QIVqhOtBh2P6AlNEAEYASABEgLfj_D_BwE,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.pe', port=443): Max retries exceeded with url: /catalog/product/view/id/100291 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.pe', port=443): Failed to resolve 'www.glamira.com.pe' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.pe/splendid-rose-8-mm.html?stone=diamond-Brillant&alloy=yellow_white-platin_750&gclid=EAIaIQobChMI9OPC_pDP6QIVqhOtBh2P6AlNEAEYASABEgLfj_D_BwE,,2026-06-14T07:03:22.952143+00:00
100292,https://www.glamira.vn/nhan-nam-splendid-rose-8-mm.html?alloy=white_yellow-585&gclid=EAIaIQobChMIpcLeksHQ6QIVQ7OWCh2vzQe0EAEYASAFEgImvvD_BwE,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100292 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.vn/nhan-nam-splendid-rose-8-mm.html?alloy=white_yellow-585&gclid=EAIaIQobChMIpcLeksHQ6QIVQ7OWCh2vzQe0EAEYASAFEgImvvD_BwE,,2026-06-14T07:03:22.979755+00:00
100293,https://www.glamira.se/damring-splendid-rose-8-mm.html?fbclid=IwAR3r6hn6qRFQlSKaVTXYloF72NbkCB01l8jTt1qGALf74HKlA9DtPKnWxMM&alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.se', port=443): Max retries exceeded with url: /catalog/product/view/id/100293 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.se', port=443): Failed to resolve 'www.glamira.se' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.se/damring-splendid-rose-8-mm.html?fbclid=IwAR3r6hn6qRFQlSKaVTXYloF72NbkCB01l8jTt1qGALf74HKlA9DtPKnWxMM&alloy=white_yellow-585,,2026-06-14T07:03:22.983996+00:00
100294,https://www.glamira.com.tr/splendid-rose-10-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red_white-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.tr', port=443): Max retries exceeded with url: /catalog/product/view/id/100294 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.tr', port=443): Failed to resolve 'www.glamira.com.tr' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.tr/splendid-rose-10-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red_white-585,,2026-06-14T07:03:23.005503+00:00
100295,https://www.glamira.com/men-s-ring-splendid-rose-10-mm.html?alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100295 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.com/men-s-ring-splendid-rose-10-mm.html?alloy=white_yellow-585,,2026-06-14T07:03:23.008407+00:00
100296,https://www.glamira.com.co/anillo-de-mujer-splendid-rose-10-mm.html?alloy=red_white-585&stone=diamond-Brillant,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.co', port=443): Max retries exceeded with url: /catalog/product/view/id/100296 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.co', port=443): Failed to resolve 'www.glamira.com.co' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.co/anillo-de-mujer-splendid-rose-10-mm.html?alloy=red_white-585&stone=diamond-Brillant,,2026-06-14T07:03:23.035504+00:00
100297,https://www.glamira.fr/splendid-shape-4-mm.html?alloy=red-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100297 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.fr/splendid-shape-4-mm.html?alloy=red-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,,2026-06-14T07:03:23.070123+00:00
100298,https://www.glamira.de/herrenring-splendid-shape-4-mm.html?alloy=white_red-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.vn', port=443): Max retries exceeded with url: /catalog/product/view/id/100298 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.vn', port=443): Failed to resolve 'www.glamira.vn' ([Errno 8] nodename nor servname provided, or not known)""))",11,https://www.glamira.de/herrenring-splendid-shape-4-mm.html?alloy=white_red-585,,2026-06-14T07:03:23.071059+00:00
100299,https://www.glamira.com.co/anillo-de-mujer-splendid-shape-4-mm.html?alloy=white_yellow-585,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.com.co', port=443): Max retries exceeded with url: /catalog/product/view/id/100299 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.com.co', port=443): Failed to resolve 'www.glamira.com.co' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.com.co/anillo-de-mujer-splendid-shape-4-mm.html?alloy=white_yellow-585,,2026-06-14T07:03:23.083993+00:00
100300,https://www.glamira.ro/splendid-shape-5-mm.html?stone=diamond-Brillant&alloy=white_red-375,not_found_in_configured_stores,not_found_in_configured_stores,"HTTPSConnectionPool(host='www.glamira.ro', port=443): Max retries exceeded with url: /catalog/product/view/id/100300 (Caused by NameResolutionError(""HTTPSConnection(host='www.glamira.ro', port=443): Failed to resolve 'www.glamira.ro' ([Errno 8] nodename nor servname provided, or not known)""))",12,https://www.glamira.ro/splendid-shape-5-mm.html?stone=diamond-Brillant&alloy=white_red-375,,2026-06-14T07:03:23.094311+00:00
